,zpid,streetAddress,latitude,longitude,latest_saledate,latest_salemonth,latest_saleyear,latestPrice
11479,29408306,2305 Lehigh Dr,30.31650733947754,-97.68038177490234,2018-01-25,1,2018,310000.0
11480,29408298,6504 Bradley Dr,30.31571388244629,-97.68059539794922,2019-05-24,5,2019,475000.0
11481,29409989,1602 Glenvalley Dr,30.31730651855469,-97.69296264648438,2018-12-23,12,2018,435900.0
11482,29408293,2211 Vanderbilt Ln,30.31929397583008,-97.68014526367188,2019-07-12,7,2019,599900.0
11483,29407289,2102 Bristol Dr,30.31519317626953,-97.68404388427734,2020-12-14,12,2020,385000.0
11484,29402289,1914 Sunny Brook Dr,30.304840087890625,-97.69214630126952,2020-03-13,3,2020,649000.0
11485,64756788,6803 Mira Loma Ln,30.31980133056641,-97.68433380126952,2018-08-17,8,2018,570000.0
11486,29404287,3011 Northeast Dr,30.310436248779297,-97.67399597167967,2018-09-14,9,2018,389000.0
11487,29397787,4712 Creekwood Rd,30.294776916503903,-97.6869888305664,2020-07-27,7,2020,310000.0
11488,29399786,5305 Cloverdale Ln,30.30066680908203,-97.68661499023438,2019-11-01,11,2019,315000.0
11489,29404281,6207 Betty Cook Dr,30.30913162231445,-97.67464447021484,2019-02-12,2,2019,209900.0
11490,29408279,6708 Northeast Dr,30.31749725341797,-97.68135833740234,2019-03-21,3,2019,417500.0
11491,29397770,4800 Blueberry Trl,30.29480743408203,-97.68590545654295,2019-03-02,3,2019,365000.0
11492,29408268,6809 Notre Dame Dr,30.31892967224121,-97.68115234375,2019-09-13,9,2019,426500.0
11493,29408767,7004 Dubuque Ln,30.31583404541016,-97.66624450683594,2019-09-10,9,2019,310500.0
11494,29397766,4808 Blueberry Trl,30.29557609558105,-97.68606567382812,2020-07-23,7,2020,260000.0
11495,29397764,4812 Blueberry Trl,30.29589080810547,-97.68606567382812,2020-12-11,12,2020,449000.0
11496,29408263,6711 Notre Dame Dr,30.31806945800781,-97.6816864013672,2019-10-10,10,2019,429900.0
11497,29404260,6213 Walnut Hills Dr,30.30908966064453,-97.67577362060548,2020-02-24,2,2020,449000.0
11498,29407259,2000 Eaton Ln,30.314531326293945,-97.68649291992188,2020-09-16,9,2020,479000.0
11499,29405758,5701 Westminster Dr,30.309776306152344,-97.6904296875,2020-06-11,6,2020,450000.0
11500,29405757,5609 Westminster Dr,30.30954551696777,-97.69034576416016,2020-06-19,6,2020,399999.0
11501,29408251,2114 Fordham Ln,30.31769561767578,-97.68336486816406,2019-08-20,8,2019,399950.0
11502,29408250,2116 Fordham Ln,30.31768035888672,-97.6831283569336,2018-03-19,3,2018,449500.0
11503,29408749,3112 Val Dr,30.31686782836914,-97.66569519042967,2019-10-18,10,2019,474900.0
11504,29404248,3011 Maplelawn Cir,30.30581474304199,-97.67703247070312,2020-04-09,4,2020,249000.0
11505,29404245,3005 Maplelawn Cir,30.306062698364247,-97.67765808105467,2020-09-10,9,2020,479990.0
11506,29402243,2013 Singing Brk,30.30324935913086,-97.69127655029295,2019-12-06,12,2019,477900.0
11507,29404241,3002 Maplelawn Cir,30.306529998779297,-97.67737579345705,2020-08-20,8,2020,299000.0
11508,29402290,1912 Sunny Brook Dr,30.304800033569336,-97.6923599243164,2020-08-31,8,2020,699000.0
11509,29407232,6200 Haney Dr,30.312841415405284,-97.6842803955078,2019-06-25,6,2019,379900.0
11510,29398732,3401 Norwood Hill Rd,30.2973575592041,-97.6771240234375,2020-04-28,4,2020,479000.0
11511,29398731,5309 Beechmoor Dr,30.29710578918457,-97.67707824707033,2018-01-26,1,2018,447500.0
11512,29408229,6809 Duquesne Dr,30.319339752197266,-97.68199157714844,2019-11-01,11,2019,309900.0
11513,29407227,6210 Haney Dr,30.313804626464844,-97.68476104736328,2019-12-11,12,2019,469000.0
11514,29402227,2000 Oakleaf Cir,30.30732536315918,-97.68964385986328,2019-06-07,6,2019,447900.0
11515,29398726,5203 Beechmoor Dr,30.296173095703125,-97.6774444580078,2020-08-18,8,2020,146500.0
11516,29402224,5409 Westminster Dr,30.306434631347656,-97.68919372558594,2018-01-24,1,2018,409000.0
11517,29400223,5113 Wayborne Hill Dr,30.29710578918457,-97.68306732177734,2018-10-20,10,2018,439900.0
11518,29402489,5709 Sandhurst Cir,30.30584144592285,-97.68152618408205,2019-01-15,1,2019,145000.0
11519,29408221,6703 Duquesne Dr,30.31796264648437,-97.68299865722656,2020-11-03,11,2020,375000.0
11520,29402721,6506 Highpoint Cv,30.30717468261719,-97.66604614257812,2018-03-29,3,2018,390000.0
11521,29398721,5304 Basswood Ln,30.296714782714844,-97.67681884765624,2019-12-16,12,2019,469950.0
11522,29408719,6821 Willamette Dr,30.31645393371582,-97.67302703857422,2020-08-14,8,2020,460000.0
11523,29402218,5363 Westminster Dr,30.30579376220703,-97.68800354003906,2018-03-02,3,2018,284995.0
11524,29405717,5600 Westminster Dr,30.30873870849609,-97.69062042236328,2018-10-10,10,2018,375000.0
11525,29400217,5101 Wayborne Hill Dr,30.297048568725582,-97.68431854248048,2019-07-24,7,2019,399900.0
11526,64641716,3302 Hycreek Dr,30.305700302124023,-97.67279815673828,2018-06-08,6,2018,79900.0
11527,29410216,7417 Vintage Hills Dr,30.31957054138184,-97.66675567626952,2019-07-01,7,2019,510000.0
11528,29398714,5202 Beechmoor Dr,30.295692443847656,-97.67776489257812,2019-01-14,1,2019,285000.0
11529,29404187,5903 Thames Dr,30.311708450317383,-97.68685150146484,2020-12-29,12,2020,469000.0
11530,29410210,3010 Lynridge Dr,30.318307876586925,-97.66675567626952,2018-07-20,7,2018,263900.0
11531,29410209,3100 Lynridge Dr,30.31819152832031,-97.6665496826172,2018-02-15,2,2018,399000.0
11532,29407209,6309 Dorchester Dr,30.314712524414062,-97.68533325195312,2020-05-15,5,2020,415000.0
11533,29400209,5203 Marymount Dr,30.29804611206055,-97.68363189697266,2018-11-17,11,2018,424950.0
11534,29407207,6305 Dorchester Dr,30.31435775756836,-97.6853256225586,2020-06-15,6,2020,525000.0
11535,29408206,6905 Columbia Dr,30.320146560668945,-97.68255615234376,2019-03-11,3,2019,335000.0
11536,29405705,1903 Northridge Dr,30.31067657470703,-97.69189453125,2018-06-07,6,2018,179900.0
11537,29405703,1807 Northridge Dr,30.310871124267567,-97.69231414794922,2019-06-03,6,2019,425000.0
11538,29402203,2006 Lazy Brook Cir,30.305288314819336,-97.68972778320312,2020-12-22,12,2020,499900.0
11539,29408702,6814 Langston Dr,30.316913604736328,-97.67156982421876,2020-03-13,3,2020,550000.0
11540,29398700,5303 Gladstone Dr,30.2968807220459,-97.6783447265625,2019-10-17,10,2019,259900.0
11541,29408699,6900 Cal Cv,30.31745719909668,-97.6704330444336,2019-04-16,4,2019,353000.0
11542,29398698,5213 Gladstone Dr,30.29651260375977,-97.67830657958984,2019-04-08,4,2019,379900.0
11543,29400989,5607 Chadwyck Dr,30.301103591918945,-97.67515563964844,2020-07-13,7,2020,600000.0
11544,29405697,1704 Northridge Dr,30.31178092956543,-97.69310760498048,2020-04-24,4,2020,649000.0
11545,29404197,2815 Vernon Ave,30.308364868164062,-97.67741394042967,2020-02-18,2,2020,429900.0
11546,29398697,5211 Gladstone Dr,30.29631805419922,-97.67828369140624,2020-08-25,8,2020,449950.0
11547,29408488,6806 Dubuque Ln,30.31408882141113,-97.6697769165039,2019-10-23,10,2019,329900.0
11548,29410196,7207 Meadowood Dr,30.32046890258789,-97.66985321044922,2018-09-20,9,2018,345899.0
11549,29408195,6713 Haney Dr,30.318796157836925,-97.68424224853516,2018-09-19,9,2018,325000.0
11550,29407194,6104 N Hampton Dr,30.31214904785156,-97.68534088134766,2018-11-16,11,2018,228000.0
11551,29408693,6900 Langston Dr,30.31709671020508,-97.67100524902344,2020-05-15,5,2020,100000.0
11552,29408692,6902 Langston Dr,30.31712913513184,-97.67079162597656,2020-10-08,10,2020,625000.0
11553,29410190,7105 Meadowood Dr,30.3197078704834,-97.67070770263672,2020-04-20,4,2020,255000.0
11554,29411188,7209 Bucknell Dr,30.32122039794922,-97.67212677001952,2018-11-21,11,2018,429000.0
11555,29411186,7205 Bucknell Dr,30.32073783874512,-97.6723861694336,2018-07-10,7,2018,379000.0
11556,29402685,6502 Bridgewater Cv,30.30552673339844,-97.6645050048828,2018-05-22,5,2018,320000.0
11557,29408340,6614 Bradley Dr,30.315229415893555,-97.67719268798828,2020-12-21,12,2020,375000.0
11558,29398684,5229 Basswood Ln,30.29598999023437,-97.6766586303711,2019-12-19,12,2019,350000.0
11559,29398683,5227 Basswood Ln,30.29583168029785,-97.6767578125,2020-01-21,1,2020,439000.0
11560,29410181,7206 Fred Morse Dr,30.32013320922852,-97.6691436767578,2020-10-13,10,2020,559900.0
11561,29404178,2101 Thames Cir,30.310871124267567,-97.68677520751952,2020-09-18,9,2020,575000.0
11562,29402677,6503 Bridgewater Cv,30.30522346496582,-97.6641082763672,2018-03-28,3,2018,379899.0
11563,29398676,5213 Basswood Ln,30.29487228393555,-97.67786407470705,2019-04-02,4,2019,290000.0
11564,29405675,5607 Berkman Dr,30.311222076416016,-97.6939926147461,2018-09-11,9,2018,450000.0
11565,29398675,5211 Basswood Ln,30.29486083984375,-97.6781234741211,2020-05-08,5,2020,385000.0
11566,29408673,6813 Hanover Ln,30.31584930419922,-97.67070770263672,2020-03-02,3,2020,449900.0
11567,29407486,6806 Kings Point W,30.312389373779297,-97.66664123535156,2019-04-25,4,2019,459900.0
11568,29408172,6606 Columbia Dr,30.31710624694824,-97.68383026123048,2020-05-07,5,2020,309000.0
11569,29404169,5702 N Hampton Dr,30.3093204498291,-97.68641662597656,2019-07-31,7,2019,550000.0
11570,29400169,5401 Darlington Ln,30.29958152770996,-97.68115234375,2019-04-11,4,2019,419950.0
11571,29398669,5504 Cordell Ln,30.30029106140137,-97.67930603027344,2020-09-18,9,2020,469000.0
11572,29408668,6806 La Salle Dr,30.31562805175781,-97.6701889038086,2020-09-16,9,2020,389000.0
11573,29411167,7302 Bucknell Dr,30.321552276611328,-97.67327117919922,2019-06-04,6,2019,469000.0
11574,29404166,5800 N Hampton Dr,30.30990028381348,-97.68628692626952,2018-06-11,6,2018,465000.0
11575,29407165,1600 Briarcliff Blvd,30.31479835510254,-97.69342803955078,2020-09-11,9,2020,485000.0
11576,29404163,5806 N Hampton Dr,30.31050491333008,-97.6861572265625,2020-11-06,11,2020,600000.0
11577,29400163,5216 Overbrook Dr,30.299352645874023,-97.68479919433594,2019-10-25,10,2019,415000.0
11578,29408165,2118 Brunswick Dr,30.31601905822754,-97.68370056152344,2020-05-15,5,2020,450000.0
11579,251029662,5704 Gloucester Ln #B,30.303585052490234,-97.6791763305664,2020-03-20,3,2020,365000.0
11580,29410162,7204 Meadowood Dr,30.32094955444336,-97.6705322265625,2020-12-16,12,2020,595000.0
11581,29410161,7206 Meadowood Dr,30.32111358642578,-97.6702651977539,2020-06-04,6,2020,509900.0
11582,29404161,5810 N Hampton Dr,30.31086158752441,-97.68585968017578,2020-06-30,6,2020,459999.0
11583,29400161,5300 Overbrook Dr,30.2996883392334,-97.68480682373048,2019-11-13,11,2019,419000.0
11584,29405660,1806 Ridgemont Dr,30.30921173095703,-97.69344329833984,2019-04-12,4,2019,425000.0
11585,29408155,6600 Haney Dr,30.317087173461925,-97.6847915649414,2018-07-31,7,2018,395000.0
11586,29408654,6917 La Salle Dr,30.31609344482422,-97.66793060302734,2019-06-02,6,2019,479900.0
11587,29404154,5802 Thames Dr,30.31081962585449,-97.68727111816406,2019-08-27,8,2019,390000.0
11588,29400154,5411 Coventry Ln,30.30291557312012,-97.68424224853516,2020-08-06,8,2020,489900.0
11589,29398653,3400 Norwood Hill Rd,30.29785919189453,-97.67711639404295,2018-07-10,7,2018,359900.0
11590,29408652,6913 La Salle Dr,30.31587600708008,-97.66826629638672,2020-09-01,9,2020,399900.0
11591,29402652,6600 Ashland Dr,30.30810165405273,-97.66563415527344,2020-05-08,5,2020,425000.0
11592,29405650,1606 Sweetbriar Ave,30.31385040283203,-97.69345092773438,2018-09-18,9,2018,429000.0
11593,29398649,3408 Norwood Hill Rd,30.297739028930664,-97.67610931396484,2018-02-28,2,2018,275000.0
11594,29398648,5402 Basswood Ln,30.29793930053711,-97.67594909667967,2018-12-07,12,2018,375000.0
11595,29411146,7207 Geneva Dr,30.32098960876465,-97.67330169677734,2019-03-29,3,2019,326000.0
11596,29411145,7205 Geneva Dr,30.32076835632324,-97.6731948852539,2020-05-22,5,2020,325000.0
11597,29402645,6614 Ashland Dr,30.308868408203125,-97.66423797607422,2020-07-15,7,2020,249900.0
11598,29408143,1616 Ashberry Dr,30.318025588989247,-97.69063568115234,2019-06-04,6,2019,380000.0
11599,29410142,7101 Geneva Dr,30.31919479370117,-97.6721649169922,2019-07-25,7,2019,290000.0
11600,29408440,2510 Lehigh Dr,30.31708908081055,-97.67716217041016,2018-11-14,11,2018,405000.0
11601,29410141,3103 Val Dr,30.31688690185547,-97.6668930053711,2018-07-18,7,2018,199000.0
11602,29410146,7304 Fred Morse Dr,30.31983757019043,-97.66753387451172,2020-09-24,9,2020,399900.0
11603,29410139,3019 Val Dr,30.31709289550781,-97.66731262207033,2019-07-03,7,2019,315000.0
11604,29410136,3013 Val Dr,30.31739616394043,-97.6679458618164,2018-06-29,6,2018,459000.0
11605,29402135,5509 Delwood Dr,30.308429718017567,-97.69186401367188,2019-09-04,9,2019,475000.0
11606,29411132,7301 Hartnell Dr,30.32127952575684,-97.67469024658205,2020-04-03,4,2020,499500.0
11607,29404132,5506 Windward Dr,30.30688285827637,-97.68795776367188,2019-11-19,11,2019,119900.0
11608,29402131,5501 Delwood Dr,30.307701110839844,-97.6915054321289,2020-04-06,4,2020,440000.0
11609,29408128,1614 Glencrest Dr,30.31745910644531,-97.69129180908205,2019-05-28,5,2019,350000.0
11610,29398628,3202 Norwood Hill Rd,30.298057556152344,-97.67894744873048,2020-03-13,3,2020,465000.0
11611,29408626,6910 Bryn Mawr Dr,30.31542015075684,-97.66838836669922,2020-11-12,11,2020,399000.0
11612,29402625,5701 Gloucester Ln,30.30351448059082,-97.67872619628906,2019-11-12,11,2019,179000.0
11613,29404123,2007 Rogge Ln,30.30776023864746,-97.68914794921876,2018-07-13,7,2018,229900.0
11614,29410984,7201 Northeast Dr,30.32186317443848,-97.67913818359376,2019-03-04,3,2019,350000.0
11615,29402121,5512 Delwood Dr,30.30866622924805,-97.69265747070312,2019-08-30,8,2019,412000.0
11616,29398621,5208 Gladstone Dr,30.29604911804199,-97.67877960205078,2020-07-10,7,2020,284900.0
11617,29411120,7208 Geneva Dr,30.320819854736328,-97.67383575439452,2020-03-25,3,2020,617000.0
11618,29400118,5500 Darlington Ln,30.30146598815918,-97.68148803710938,2018-02-14,2,2018,309900.0
11619,29411117,7214 Geneva Dr,30.321304321289062,-97.67424011230467,2020-09-21,9,2020,460000.0
11620,29408617,6814 Hanover Ln,30.31587219238281,-97.67127990722656,2018-07-03,7,2018,465000.0
11621,29408113,6316 Dorchester Dr,30.31552505493164,-97.68624114990234,2018-02-16,2,2018,329900.0
11622,29404484,3500 Loyola Ln,30.31083297729492,-97.66757202148438,2018-08-07,8,2018,252000.0
11623,29398609,5315 Medford Dr,30.297866821289062,-97.67972564697266,2018-03-15,3,2018,159000.0
11624,29404108,5715 Wight Cv,30.30850982666016,-97.68704223632812,2018-04-05,4,2018,575000.0
11625,29402606,5810 Sweeney Cir,30.305782318115234,-97.67949676513672,2018-11-08,11,2018,515000.0
11626,29399984,5304 Wellington Dr,30.301328659057614,-97.6858139038086,2020-03-21,3,2020,369900.0
11627,29400983,5507 Chadwyck Dr,30.299842834472656,-97.67483520507812,2020-07-10,7,2020,425000.0
11628,29409982,1607 Glencrest Dr,30.31744384765625,-97.6924057006836,2018-08-16,8,2018,415000.0
11629,29404103,5705 Wight Cv,30.307453155517567,-97.68612670898438,2018-07-19,7,2018,455000.0
11630,29404101,2312 Rogge Ln,30.30711364746093,-97.6861801147461,2018-11-21,11,2018,399900.0
11631,29400100,5405 Overbrook Dr,30.30095672607422,-97.6835479736328,2020-03-23,3,2020,449950.0
11632,29404099,5700 Wellington Dr,30.306947708129886,-97.68572998046876,2020-09-25,9,2020,535000.0
11633,29410098,7303 Fred Morse Dr,30.319454193115234,-97.66798400878906,2019-02-07,2,2019,419900.0
11634,29411097,7302 Hartnell Dr,30.321203231811523,-97.67532348632812,2020-12-11,12,2020,340000.0
11635,29410097,7301 Fred Morse Dr,30.31950569152832,-97.66817474365234,2020-08-14,8,2020,499900.0
11636,29398597,5209 Halmark Dr,30.295957565307614,-97.67911529541016,2020-06-29,6,2020,449900.0
11637,29404096,5708 Wellington Dr,30.30770301818848,-97.6857452392578,2018-02-07,2,2018,299000.0
11638,29400095,2916 Pecan Springs Rd,30.3002986907959,-97.68305206298828,2019-03-22,3,2019,404900.0
11639,29400135,2909 Dresden Cv,30.30006980895996,-97.68190002441406,2019-12-03,12,2019,417500.0
11640,29408591,6807 Langston Dr,30.31592559814453,-97.671630859375,2019-02-15,2,2019,260000.0
11641,29408589,6803 Langston Dr,30.31565856933593,-97.67195129394533,2019-11-22,11,2019,309000.0
11642,29404089,5722 Wellington Dr,30.30885887145996,-97.68683624267578,2020-08-10,8,2020,435000.0
11643,29408088,1910 Wheless Ln,30.31446075439453,-97.68838500976562,2019-03-29,3,2019,297000.0
11644,29404087,5726 Wellington Dr,30.3092098236084,-97.68721771240234,2018-07-11,7,2018,450000.0
11645,29410085,7101 Fred Morse Dr,30.31879806518555,-97.67060089111328,2019-03-22,3,2019,454400.0
11646,29398584,5502 Tipton Dr,30.299413681030284,-97.67706298828124,2020-07-24,7,2020,330000.0
11647,29400152,5407 Coventry Ln,30.302589416503903,-97.68428802490234,2020-10-06,10,2020,480000.0
11648,29410078,7000 Burnell Dr,30.318382263183604,-97.67049407958984,2019-06-28,6,2019,395000.0
11649,29404078,2009 Cheshire Dr,30.31027793884277,-97.68917846679688,2018-02-16,2,2018,318000.0
11650,29410074,7008 Burnell Dr,30.318613052368164,-97.66956329345705,2020-06-02,6,2020,239000.0
11651,29398574,5409 Claymoor Dr,30.29928970336914,-97.67893981933594,2018-05-31,5,2018,335000.0
11652,29398573,5407 Claymoor Dr,30.29916000366211,-97.67919921875,2020-11-16,11,2020,449000.0
11653,29404072,2018 Northridge Dr,30.30965232849121,-97.68860626220705,2020-11-19,11,2020,599987.0
11654,29398572,5405 Claymoor Dr,30.29905891418457,-97.67936706542967,2018-02-09,2,2018,329000.0
11655,29411071,7200 Geneva Cir,30.3193416595459,-97.6745147705078,2020-06-26,6,2020,328000.0
11656,29402569,5511 Gloucester Ln,30.301937103271484,-97.6797332763672,2019-12-27,12,2019,419950.0
11657,29407568,6704 Tulane Dr,30.31236457824707,-97.66932678222656,2020-08-25,8,2020,350000.0
11658,29407567,6706 Tulane Dr,30.312509536743164,-97.66915893554688,2020-11-06,11,2020,400000.0
11659,29402565,5503 Gloucester Ln,30.301179885864247,-97.67998504638672,2019-07-30,7,2019,440500.0
11660,68519564,6114 N Hampton Dr,30.31240463256836,-97.68506622314452,2018-10-27,10,2018,215000.0
11661,29404064,2034 Northridge Dr,30.308454513549805,-97.68760681152344,2018-09-29,9,2018,325000.0
11662,305431063,7405 Langston Dr #A,30.31996154785156,-97.66687774658205,2020-03-31,3,2020,260000.0
11663,29404062,2038 Northridge Dr,30.30806541442871,-97.68785095214844,2019-09-17,9,2019,399000.0
11664,69804561,6811 La Salle Dr,30.31523895263672,-97.6697006225586,2019-03-08,3,2019,359900.0
11665,29411059,7302 Marywood Cir,30.320859909057614,-97.67616271972656,2019-06-21,6,2019,379500.0
11666,29408558,6710 Tulsa Cv,30.314712524414062,-97.67232513427734,2018-03-14,3,2018,489900.0
11667,29411057,7306 Marywood Cir,30.32126426696777,-97.67657470703124,2018-09-27,9,2018,365000.0
11668,29408557,6712 Tulsa Cv,30.31466484069824,-97.672119140625,2020-05-21,5,2020,495000.0
11669,29399782,5203 Cloverdale Ln,30.30055427551269,-97.6875228881836,2020-10-01,10,2020,412000.0
11670,29410055,6716 Haney Dr,30.31924247741699,-97.68462371826172,2018-08-15,8,2018,169000.0
11671,29407554,3105 Susquehanna Ln,30.31540679931641,-97.66696166992188,2020-10-26,10,2020,447500.0
11672,29399980,5312 Wellington Dr,30.30217170715332,-97.6858139038086,2020-07-08,7,2020,650000.0
11673,29408552,6713 Tulsa Cv,30.313947677612305,-97.6720962524414,2020-09-11,9,2020,399000.0
11674,29407549,3202 Rockhurst Ln,30.31469345092773,-97.66692352294922,2019-04-29,4,2019,329900.0
11675,29400049,2921 Pecan Springs Rd,30.29983901977539,-97.68331909179688,2020-07-22,7,2020,385000.0
11676,29398546,3004 Norwood Hill Rd,30.29962730407715,-97.68071746826172,2020-09-01,9,2020,146000.0
11677,29408045,6209 Peggy St,30.314754486083984,-97.68744659423828,2020-02-11,2,2020,137700.0
11678,29407479,6807 Tulane Dr,30.312488555908203,-97.66790008544922,2020-08-21,8,2020,153900.0
11679,29407543,3207 Susquehanna Ln,30.31460380554199,-97.66645050048828,2019-10-15,10,2019,225000.0
11680,144255041,3305 Hycreek Dr,30.30520439147949,-97.67250061035156,2019-06-04,6,2019,395600.0
11681,29408041,6203 Peggy St,30.314210891723643,-97.68756866455078,2019-01-17,1,2019,310000.0
11682,29408039,2001 Eaton Ln,30.314441680908203,-97.68708038330078,2019-08-20,8,2019,350000.0
11683,29402536,5608 Darlington Ln,30.303356170654297,-97.68024444580078,2019-07-16,7,2019,435000.0
11684,29407978,6508 Hickman Ave,30.31818008422852,-97.68889617919922,2019-11-22,11,2019,449000.0
11685,29402533,5608 Gloucester Ln,30.30313491821289,-97.67950439453124,2018-05-19,5,2018,385000.0
11686,29407532,3504 Rockhurst Ln,30.3127384185791,-97.66582489013672,2018-06-22,6,2018,375000.0
11687,29408031,6314 Kenilworth Dr,30.31582260131836,-97.68734741210938,2018-04-17,4,2018,284900.0
11688,29399952,5305 Westminster Dr,30.300899505615234,-97.6861343383789,2019-10-31,10,2019,349900.0
11689,29407529,3505 Susquehanna Ln,30.313146591186523,-97.66558837890624,2020-09-03,9,2020,215000.0
11690,29400027,5109 Overbrook Dr,30.29775047302246,-97.68470001220705,2018-04-25,4,2018,299000.0
11691,29401025,6303 Waynesburg Cv,30.30282974243164,-97.6655731201172,2020-05-12,5,2020,325000.0
11692,29400024,5210 Waterbrook Dr,30.30415725708008,-97.68954467773438,2018-03-16,3,2018,325000.0
11693,29404023,5502 Westminster Dr,30.308164596557614,-97.69041442871094,2020-08-04,8,2020,435000.0
11694,29411022,2406 Loyola Ln,30.31883811950684,-97.6778335571289,2020-04-13,4,2020,497500.0
11695,29408522,6809 Dubuque Ln,30.31370544433593,-97.6692352294922,2019-04-17,4,2019,349900.0
11696,29411021,2408 Loyola Ln,30.318925857543945,-97.67755126953124,2018-03-30,3,2018,400000.0
11697,29404112,2306 Rogge Ln,30.307462692260746,-97.68669128417967,2020-12-11,12,2020,139975.0
11698,29407518,6703 Kings Point W,30.31150245666504,-97.66814422607422,2019-08-01,8,2019,469900.0
11699,29411016,7000 Creighton Ln,30.31953239440918,-97.67669677734376,2020-04-29,4,2020,479900.0
11700,29408515,6709 Dubuque Ln,30.31320381164551,-97.67035675048828,2020-08-31,8,2020,435000.0
11701,29408015,1907 Patton Ln,30.3176212310791,-97.68688201904295,2018-09-15,9,2018,269900.0
11702,29407515,6706 Kings Point,30.311487197875977,-97.66732025146484,2020-06-26,6,2020,389000.0
11703,29401015,6421 Bridgewater Dr,30.30384826660156,-97.66636657714844,2018-05-07,5,2018,419900.0
11704,29400015,5406 Waterbrook Dr,30.30558204650879,-97.68866729736328,2020-10-15,10,2020,340000.0
11705,29405736,5610 Mapleleaf Dr,30.31015968322754,-97.69255828857422,2019-06-07,6,2019,425000.0
11706,29408508,6702 Dubuque Ln,30.313007354736328,-97.67107391357422,2020-10-08,10,2020,450000.0
11707,29404006,2200 Langford Cv,30.309749603271484,-97.68576049804688,2019-07-22,7,2019,449900.0
11708,29400006,5414 Coventry Ln,30.30312156677246,-97.68477630615234,2020-10-19,10,2020,524900.0
11709,29408004,6401 Linda Ln,30.31630897521973,-97.68824005126952,2019-05-01,5,2019,240000.0
11710,29404004,2204 Langford Cv,30.30982208251953,-97.68511962890624,2018-10-30,10,2018,620000.0
11711,29400004,5418 Coventry Ln,30.30349159240723,-97.68482971191406,2019-02-12,2,2019,208000.0
11712,29408503,6813 Bryn Mawr Dr,30.314483642578125,-97.66938018798828,2020-05-08,5,2020,345000.0
11713,29402503,5511 Manor Rd,30.302886962890625,-97.68262481689452,2020-04-13,4,2020,349990.0
11714,29398503,4909 Blueberry Trl,30.29631233215332,-97.6871566772461,2019-05-10,5,2019,369900.0
11715,29404280,6205 Betty Cook Dr,30.30883407592773,-97.67462158203124,2020-12-18,12,2020,219000.0
11716,29407500,6909 Tulane Dr,30.31303977966309,-97.6666259765625,2020-05-15,5,2020,400000.0
11717,29400000,5329 Wellington Dr,30.30370712280273,-97.68521881103516,2020-06-30,6,2020,415000.0
11718,29419782,1807 Future Dr,30.342559814453125,-97.67323303222656,2020-12-07,12,2020,365000.0
11719,29414968,902 Ruth Ave,30.33582878112793,-97.72208404541016,2020-07-16,7,2020,575000.0
11720,124719459,8004 Wildcat Pass,30.344297409057614,-97.71896362304688,2019-07-29,7,2019,485000.0
11721,241931955,6706 Wild St,30.33547592163086,-97.72199249267578,2018-11-16,11,2018,464900.0
11722,29419455,108 E Powell Ln,30.34731292724609,-97.7020492553711,2018-08-25,8,2018,179900.0
11723,29413455,6511 Chesterfield Ave,30.33086013793945,-97.7163543701172,2019-10-25,10,2019,410000.0
11724,29413453,6505 Chesterfield Ave,30.33041763305664,-97.71656036376952,2020-09-28,9,2020,298000.0
11725,29414451,6801 Deborah Dr,30.33136558532715,-97.71075439453124,2020-07-22,7,2020,399900.0
11726,29417449,7610 Northcrest Blvd,30.34150314331055,-97.70803833007812,2018-11-15,11,2018,350000.0
11727,29418947,1302 Aggie Ln,30.34655570983887,-97.72325134277344,2018-04-30,4,2018,279900.0
11728,29419446,309 Oertli Ln,30.349063873291016,-97.6993408203125,2020-03-01,3,2020,359000.0
11729,29417445,7606 Northcrest Blvd,30.34123992919922,-97.70831298828124,2018-10-25,10,2018,255000.0
11730,29415444,603 Blackson Ave,30.33590888977051,-97.7047119140625,2018-06-06,6,2018,230000.0
11731,29418433,7524 Guadalupe St,30.342981338500977,-97.71285247802734,2020-05-04,5,2020,549500.0
11732,29414433,7007 Priscilla Dr,30.333784103393555,-97.71002960205078,2020-11-04,11,2020,142000.0
11733,29414431,7003 Priscilla Dr,30.33347511291504,-97.7101593017578,2019-12-18,12,2019,417500.0
11734,29416430,7505 Delafield Ln,30.340614318847656,-97.71192169189452,2018-03-03,3,2018,349000.0
11735,29411928,5714 Chesterfield Ave,30.32424545288086,-97.72162628173828,2019-06-24,6,2019,249500.0
11736,2077373426,1200 Stobaugh St #B,30.348833084106445,-97.71837615966795,2020-12-14,12,2020,450000.0
11737,125914926,907 Mountaineer Ln,30.34422874450684,-97.7170181274414,2018-04-07,4,2018,389900.0
11738,29418426,605 Bissonet Ln,30.34195327758789,-97.71320343017578,2019-01-10,1,2019,329000.0
11739,29411926,5718 Chesterfield Ave,30.32453155517578,-97.721435546875,2018-02-26,2,2018,330000.0
11740,119623925,1009 Taulbee Ln UNIT G,30.34635162353516,-97.71736145019533,2018-05-18,5,2018,400000.0
11741,29414425,6907 Priscilla Dr,30.3325309753418,-97.71078491210938,2019-11-11,11,2019,425000.0
11742,29418422,615 Bissonet Ln,30.342573165893555,-97.71373748779295,2018-09-28,9,2018,429900.0
11743,29414421,6800 Deborah Dr,30.33175468444824,-97.71100616455078,2018-03-27,3,2018,310000.0
