,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,yearBuilt,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
4567,58312661,370000.0,2.0,1164.0,3,4.0,1,12,1,-97.7883682250977,1,1.36666666666667,30.2268352508545,12196.8,8,2,78745,1953,1.98,2019-06-05,6,2019,341094.994301994
4568,64745838,415000.0,2.0,2112.0,3,6.66666666666667,1,16,1,-97.8542785644531,1,1.23333333333333,30.1972122192383,9147.0,1,3,78749,2003,1.98,2019-11-01,11,2019,381030.627306273
4569,29486508,365000.0,3.0,2183.0,4,6.0,2,17,1,-97.8572692871094,1,3.16666666666667,30.2153396606445,7405.0,30,5,78749,1986,1.98,2019-12-19,12,2019,381030.627306273
4570,29331626,1450000.0,3.0,1964.0,4,7.0,2,16,1,-97.7684326171875,1,0.766666666666667,30.285249710083,15246.0,1,1,78703,1940,1.98,2019-12-23,12,2019,1192702.55882353
4571,29496335,449000.0,3.0,2387.0,4,9.0,2,18,1,-97.8721084594727,1,1.1,30.2054119110107,7666.0,27,3,78749,2000,1.98,2019-06-13,6,2019,381030.627306273
4572,69811197,468000.0,3.0,2717.0,4,8.66666666666667,2,18,1,-97.9036407470703,1,1.5,30.1941070556641,7230.0,31,1,78739,2006,1.98,2019-12-17,12,2019,531059.449339207
4573,29499328,415000.0,3.0,2095.0,4,6.66666666666667,2,16,1,-97.8485870361328,1,1.1,30.1975765228271,6185.0,51,2,78749,1986,1.98,2019-09-20,9,2019,381030.627306273
4574,29331622,2495000.0,6.0,4915.0,4,7.0,3,16,1,-97.7692642211914,1,0.766666666666667,30.2856521606445,12196.8,21,4,78703,2019,1.98,2019-09-04,9,2019,1192702.55882353
4575,64500190,304000.0,3.0,2477.0,3,9.0,2,18,1,-97.8916244506836,1,1.33333333333333,30.1955814361572,5532.0,33,8,78739,2004,1.98,2019-07-03,7,2019,531059.449339207
4576,29495996,350000.0,2.0,1458.0,3,4.66666666666667,1,14,1,-97.8520126342773,1,1.8,30.2063789367676,5662.0,20,1,78749,1985,1.98,2019-10-31,10,2019,381030.627306273
4577,29481245,272900.0,3.0,2697.0,4,6.0,2,17,1,-97.8639907836914,1,3.13333333333333,30.2272129058838,6490.0,29,9,78749,1995,1.98,2019-02-27,2,2019,381030.627306273
4578,29499320,330000.0,3.0,1576.0,3,6.66666666666667,2,16,1,-97.8484725952148,1,1.06666666666667,30.1986675262451,6926.0,25,2,78749,1986,1.98,2019-07-11,7,2019,381030.627306273
4579,29504684,389000.0,2.0,1798.0,3,9.0,1,18,1,-97.8872375488281,1,1.2,30.1914768218994,7884.0,27,3,78739,1994,1.98,2019-06-25,6,2019,531059.449339207
4580,29496809,415000.0,3.0,2401.0,4,9.0,2,18,1,-97.8742218017578,1,1.03333333333333,30.2085704803467,6926.0,30,1,78749,1999,1.98,2019-12-02,12,2019,381030.627306273
4581,29331599,779000.0,1.0,988.0,2,7.0,1,16,1,-97.7707061767578,1,0.733333333333333,30.2843837738037,8276.0,1,1,78703,1953,1.98,2019-01-18,1,2019,1192702.55882353
4582,29496307,397000.0,2.0,1902.0,3,8.0,1,17,1,-97.8688125610352,1,1.5,30.2050876617432,7100.0,34,1,78749,2001,1.98,2019-06-28,6,2019,381030.627306273
4583,29480150,199900.0,2.0,1460.0,3,4.0,1,12,1,-97.7892456054688,1,1.33333333333333,30.2212772369385,7840.0,26,7,78745,1964,1.98,2019-05-17,5,2019,341094.994301994
4584,125091147,389999.0,3.0,1568.0,3,4.0,2,14,1,-97.7953262329102,1,0.633333333333333,30.2102508544922,7788.0,32,1,78745,2015,1.98,2019-04-01,4,2019,341094.994301994
4585,29504875,460000.0,3.0,2598.0,4,9.0,1,18,1,-97.8828277587891,1,1.13333333333333,30.188232421875,9016.0,3,1,78739,1997,1.98,2019-06-06,6,2019,531059.449339207
4586,29331585,965000.0,3.0,3145.0,3,7.0,2,16,1,-97.7614822387695,1,0.966666666666667,30.2847671508789,12632.4,40,4,78703,1960,1.98,2019-05-20,5,2019,1192702.55882353
4587,64809675,630000.0,3.0,3748.0,4,8.66666666666667,2,18,1,-97.9033737182617,1,1.76666666666667,30.1863040924072,17424.0,40,2,78739,2004,1.98,2019-02-12,2,2019,531059.449339207
4588,29333584,999000.0,3.0,3018.0,2,7.0,2,16,1,-97.7572250366211,1,1.13333333333333,30.2911567687988,10454.0,22,5,78703,1933,1.98,2019-07-18,7,2019,1192702.55882353
4589,29508175,499900.0,3.0,3136.0,4,8.66666666666667,2,18,1,-97.9019393920898,1,1.8,30.1842613220215,12196.8,2,5,78739,1999,1.98,2019-02-15,2,2019,531059.449339207
4590,29332205,899000.0,2.0,1592.0,3,7.0,1,16,1,-97.7705841064453,1,0.733333333333333,30.2873992919922,10497.0,1,1,78703,1953,1.98,2019-08-09,8,2019,1192702.55882353
4591,29333408,959700.0,3.0,2268.0,3,7.0,2,16,1,-97.7647857666016,1,0.833333333333333,30.2885265350342,7056.0,38,6,78703,1939,1.98,2019-10-11,10,2019,1192702.55882353
4592,29505174,425000.0,3.0,2155.0,4,9.0,2,18,1,-97.890251159668,1,1.33333333333333,30.1899929046631,8298.0,31,2,78739,1992,1.98,2019-09-23,9,2019,531059.449339207
4593,29504673,449900.0,3.0,2518.0,3,9.0,2,18,1,-97.8862075805664,1,1.16666666666667,30.1912212371826,9147.0,1,2,78739,1988,1.98,2019-05-10,5,2019,531059.449339207
4594,58314638,339900.0,2.0,1581.0,3,4.0,1,13,1,-97.8136901855469,1,0.933333333333333,30.2143363952637,8276.0,1,1,78745,1977,1.98,2019-12-20,12,2019,341094.994301994
4595,62608168,479900.0,4.0,4237.0,5,8.66666666666667,2,18,1,-97.9053955078125,1,1.63333333333333,30.1903705596924,13503.6,27,9,78739,2002,1.98,2019-10-23,10,2019,531059.449339207
4596,29479955,280000.0,2.0,1220.0,3,4.0,1,12,1,-97.7909469604492,1,1.26666666666667,30.2252712249756,8424.0,1,7,78745,1958,1.98,2019-07-15,7,2019,341094.994301994
4597,29482138,340000.0,2.0,1064.0,3,4.66666666666667,1,14,1,-97.7942886352539,1,1.23333333333333,30.2164478302002,8102.0,27,4,78745,1969,1.98,2019-09-30,9,2019,341094.994301994
4598,29499778,339000.0,2.0,1501.0,3,6.66666666666667,1,16,1,-97.8616256713867,1,1.53333333333333,30.1992626190186,5880.0,27,1,78749,1999,1.98,2019-11-22,11,2019,381030.627306273
4599,58312954,350000.0,1.0,912.0,3,4.0,1,12,1,-97.7867202758789,1,1.43333333333333,30.2218265533447,6969.0,1,2,78745,1959,1.98,2019-04-09,4,2019,341094.994301994
4600,29483136,350000.0,2.0,1520.0,3,4.66666666666667,1,14,1,-97.8044357299805,1,1.0,30.2182502746582,11325.6,26,1,78745,1971,1.98,2019-09-10,9,2019,341094.994301994
4601,251032277,379000.0,3.0,1463.0,3,4.66666666666667,2,14,1,-97.8488235473633,1,1.6,30.2036838531494,6229.0,25,1,78749,2018,1.98,2019-09-24,9,2019,381030.627306273
4602,60138776,475000.0,4.0,2897.0,4,6.66666666666667,2,16,1,-97.8530044555664,1,1.16666666666667,30.1971664428711,8485.0,56,2,78749,2004,1.98,2019-05-17,5,2019,381030.627306273
4603,29505158,439900.0,3.0,2435.0,3,9.0,1,18,1,-97.8893127441406,1,1.3,30.1912174224854,12196.8,27,1,78739,1990,1.98,2019-03-08,3,2019,531059.449339207
4604,29329902,1200000.0,3.0,2192.0,3,6.0,2,16,1,-97.7638626098633,1,0.5,30.2812690734863,6490.0,1,3,78703,1980,1.98,2019-08-15,8,2019,1192702.55882353
4605,58314628,439950.0,2.0,1504.0,3,4.0,1,13,1,-97.8140182495117,1,0.966666666666667,30.2147750854492,6969.0,1,1,78745,1977,1.98,2019-05-15,5,2019,341094.994301994
4606,29496773,425000.0,3.0,2166.0,4,9.0,2,18,1,-97.8762969970703,1,1.03333333333333,30.2047214508057,11761.2,30,1,78749,1999,1.98,2019-07-17,7,2019,381030.627306273
4607,29499269,400000.0,2.0,1523.0,3,6.66666666666667,1,16,1,-97.8473129272461,1,1.1,30.2001342773438,5749.0,25,4,78749,1986,1.98,2019-12-30,12,2019,381030.627306273
4608,29330052,2195000.0,6.0,3468.0,4,7.0,2,16,1,-97.7723236083984,1,0.766666666666667,30.2837009429932,9365.0,24,1,78703,2017,1.98,2019-05-24,5,2019,1192702.55882353
4609,58314624,430000.0,2.0,1420.0,3,4.0,1,13,1,-97.8142013549805,1,0.933333333333333,30.2135105133057,10890.0,23,4,78745,1976,1.98,2019-12-06,12,2019,341094.994301994
4610,29505148,439999.0,3.0,2725.0,3,9.0,2,18,1,-97.893684387207,1,1.5,30.1885623931885,7884.0,35,3,78739,1989,1.98,2019-02-22,2,2019,531059.449339207
4611,29332051,499000.0,2.0,1146.0,3,7.0,1,16,1,-97.76123046875,1,0.933333333333334,30.2875308990479,5749.0,29,1,78703,1959,1.98,2019-02-14,2,2019,1192702.55882353
4612,58314622,350000.0,2.0,1221.0,3,4.0,1,13,1,-97.8140106201172,1,0.933333333333333,30.2130241394043,14374.8,25,2,78745,1976,1.98,2019-02-15,2,2019,341094.994301994
4613,64565145,499999.0,4.0,4175.0,5,8.66666666666667,2,18,1,-97.9064102172852,1,1.76666666666667,30.1881008148193,14374.8,43,12,78739,2004,1.98,2019-08-30,8,2019,531059.449339207
4614,29332049,699000.0,3.0,1974.0,4,7.0,1,16,1,-97.7630386352539,1,0.9,30.2885417938232,6534.0,22,13,78703,2009,1.98,2019-03-27,3,2019,1192702.55882353
4615,29496263,390000.0,2.0,1772.0,3,9.0,1,18,1,-97.8718948364258,1,1.13333333333333,30.2069969177246,6795.0,35,2,78749,1997,1.98,2019-09-16,9,2019,381030.627306273
4616,58314953,445000.0,2.0,1610.0,4,4.0,1,13,1,-97.8132095336914,1,0.933333333333333,30.2116584777832,11325.6,26,1,78745,1973,1.98,2019-04-26,4,2019,341094.994301994
4617,29508138,675000.0,4.0,3568.0,4,8.66666666666667,2,18,1,-97.901123046875,1,1.66666666666667,30.1862297058106,14374.8,33,1,78739,1999,1.98,2019-07-18,7,2019,531059.449339207
4618,29505138,484900.0,3.0,2866.0,4,9.0,2,18,1,-97.8938980102539,1,1.53333333333333,30.1883220672607,8058.0,28,1,78739,1988,1.98,2019-10-15,10,2019,531059.449339207
4619,29334039,1035000.0,2.0,2176.0,3,7.0,1,16,1,-97.7720413208008,1,0.8,30.2912502288818,8755.0,31,6,78703,1952,1.98,2019-03-25,3,2019,1192702.55882353
4620,29505131,649000.0,3.0,3269.0,4,9.0,2,18,1,-97.8955154418945,1,1.6,30.1883506774902,12196.8,27,5,78739,1994,1.98,2019-09-06,9,2019,531059.449339207
4621,29499757,339000.0,2.0,1661.0,3,6.66666666666667,1,16,1,-97.8592071533203,1,1.4,30.1982192993164,6316.0,28,3,78749,1997,1.98,2019-01-11,1,2019,381030.627306273
4622,125090614,400000.0,3.0,2185.0,4,4.0,2,14,1,-97.7945251464844,1,0.6,30.2098808288574,7797.0,26,6,78745,2015,1.98,2019-12-13,12,2019,341094.994301994
4623,58315251,424500.0,3.0,2387.0,4,9.0,2,18,1,-97.8732452392578,1,1.03333333333333,30.2085380554199,7492.0,32,3,78749,1999,1.98,2019-09-16,9,2019,381030.627306273
4624,29486114,194900.0,2.0,1241.0,3,4.0,1,13,1,-97.8090515136719,1,0.866666666666667,30.2091293334961,6534.0,1,7,78745,1973,1.98,2019-05-01,5,2019,341094.994301994
4625,29334029,635000.0,3.0,2182.0,4,7.0,1,16,1,-97.7739486694336,1,0.833333333333333,30.2924118041992,12632.4,1,3,78703,1948,1.98,2019-06-14,6,2019,1192702.55882353
4626,29499749,354900.0,3.0,1772.0,3,6.66666666666667,2,16,1,-97.859130859375,1,1.4,30.1986789703369,6359.0,24,3,78749,1998,1.98,2019-02-22,2,2019,381030.627306273
4627,29499746,375000.0,3.0,1945.0,3,6.66666666666667,2,16,1,-97.8595886230469,1,1.4,30.1988391876221,6446.0,31,1,78749,1997,1.98,2019-05-30,5,2019,381030.627306273
4628,29332024,2450000.0,4.0,3575.0,3,7.0,1,16,1,-97.7590866088867,1,1.03333333333333,30.2878437042236,17424.0,21,1,78703,1951,1.98,2019-01-17,1,2019,1192702.55882353
4629,29330022,175000.0,1.0,378.0,0,6.0,1,16,1,-97.7624206542969,1,0.6,30.2840137481689,657.0,16,1,78703,1972,1.98,2019-10-01,10,2019,1192702.55882353
4630,29482953,390000.0,2.0,1756.0,4,4.0,1,14,1,-97.789176940918,1,0.8,30.2151317596436,15246.0,1,3,78745,1972,1.98,2019-05-22,5,2019,341094.994301994
4631,29505105,475000.0,3.0,2530.0,4,9.0,2,18,1,-97.895751953125,1,1.63333333333333,30.1875,7535.0,28,3,78739,1994,1.98,2019-11-26,11,2019,531059.449339207
4632,64904895,649000.0,3.0,2356.0,3,7.0,3,16,1,-97.7706069946289,1,0.866666666666667,30.278600692749,5140.0,30,3,78703,2002,1.98,2019-05-03,5,2019,1192702.55882353
4633,29502101,369500.0,3.0,1973.0,3,9.0,2,18,1,-97.8901901245117,1,1.26666666666667,30.1932907104492,7971.0,33,1,78739,1988,1.98,2019-04-26,4,2019,531059.449339207
4634,29329894,1095000.0,3.0,2280.0,3,6.0,2,16,1,-97.7585372924805,1,0.7,30.2823963165283,5270.0,38,1,78703,2009,1.98,2019-05-17,5,2019,1192702.55882353
4635,29482105,420000.0,3.0,2295.0,4,4.66666666666667,2,14,1,-97.7943572998047,1,1.26666666666667,30.2177066802979,8712.0,1,3,78745,1964,1.98,2019-07-25,7,2019,341094.994301994
4636,29496245,437500.0,3.0,2493.0,4,6.66666666666667,2,16,1,-97.8581237792969,1,1.46666666666667,30.2038383483887,10759.0,38,5,78749,1997,1.98,2019-11-15,11,2019,381030.627306273
4637,29482103,525000.0,2.0,1713.0,4,4.66666666666667,1,14,1,-97.7947616577148,1,1.26666666666667,30.2179069519043,8712.0,1,2,78745,1963,1.98,2019-06-18,6,2019,341094.994301994
4638,29496742,474000.0,3.0,2401.0,4,9.0,2,18,1,-97.8739166259766,1,1.06666666666667,30.2055435180664,12196.8,29,2,78749,2000,1.98,2019-08-14,8,2019,381030.627306273
4639,29495738,297000.0,2.0,1331.0,3,4.66666666666667,1,14,1,-97.8495407104492,1,1.66666666666667,30.2047786712646,6054.0,1,3,78749,1986,1.98,2019-08-15,8,2019,381030.627306273
4640,29327392,769000.0,4.0,2917.0,4,6.0,3,16,1,-97.7602462768555,1,0.566666666666667,30.2760601043701,3963.0,34,7,78703,1912,1.98,2019-09-30,9,2019,1192702.55882353
4641,29505084,439000.0,4.0,2646.0,4,9.0,2,18,1,-97.8946304321289,1,1.53333333333333,30.1892147064209,7797.0,25,5,78739,1989,1.98,2019-02-28,2,2019,531059.449339207
4642,119615580,525000.0,3.0,2681.0,4,9.0,2,18,1,-97.9055480957031,1,2.23333333333333,30.1825256347656,7000.0,1,2,78739,2013,1.98,2019-09-17,9,2019,531059.449339207
4643,70335076,569000.0,3.5,3469.0,4,8.66666666666667,2,18,1,-97.9054565429688,1,1.7,30.188159942627,10541.0,5,4,78739,2005,1.98,2019-08-23,8,2019,531059.449339207
4644,29499233,365000.0,2.5,2594.0,5,6.66666666666667,2,16,1,-97.8496246337891,1,1.13333333333333,30.2002773284912,5950.0,31,7,78749,1987,1.98,2019-11-08,11,2019,381030.627306273
4645,89548588,420000.0,3.0,2150.0,3,4.0,2,13,1,-97.8064117431641,1,0.866666666666667,30.2140274047852,9016.0,29,2,78745,2008,1.98,2019-08-02,8,2019,341094.994301994
4646,29508074,429000.0,3.0,2619.0,4,9.0,2,18,1,-97.8925552368164,1,1.63333333333333,30.1831130981445,13939.2,27,2,78739,1995,1.98,2019-09-16,9,2019,531059.449339207
4647,29482088,279000.0,2.0,1092.0,3,4.66666666666667,2,14,1,-97.7925262451172,1,1.33333333333333,30.2159214019775,7884.0,6,1,78745,2018,1.98,2019-01-26,1,2019,341094.994301994
4648,29505074,415000.0,3.0,2102.0,3,9.0,2,18,1,-97.8930969238281,1,1.43333333333333,30.1899242401123,8712.0,1,1,78739,1989,1.98,2019-07-01,7,2019,531059.449339207
4649,29508071,475000.0,3.5,3174.0,5,9.0,2,18,1,-97.8931121826172,1,1.7,30.1827487945557,8973.0,1,2,78739,1995,1.98,2019-04-08,4,2019,531059.449339207
4650,29485080,81000.0,2.0,1248.0,3,4.0,1,14,1,-97.7863464355469,1,0.733333333333333,30.2118434906006,10890.0,4,5,78745,1971,1.98,2019-06-03,6,2019,341094.994301994
4651,29496712,399000.0,2.0,1772.0,3,9.0,1,18,1,-97.8739166259766,1,1.03333333333333,30.2075729370117,8712.0,1,2,78749,2001,1.98,2019-04-11,4,2019,381030.627306273
4652,64795567,624900.0,4.0,4056.0,5,8.66666666666667,2,18,1,-97.9058990478516,1,1.83333333333333,30.1852130889892,11761.2,32,1,78739,2004,1.98,2019-07-01,7,2019,531059.449339207
4653,64433565,629900.0,4.0,3880.0,5,8.66666666666667,2,18,1,-97.9042129516602,1,1.56666666666667,30.1915874481201,12196.8,35,1,78739,2004,1.98,2019-06-03,6,2019,531059.449339207
4654,29499210,369000.0,3.0,1596.0,3,6.66666666666667,2,16,1,-97.8472900390625,1,1.1,30.2016468048096,5924.0,26,2,78749,1986,1.98,2019-10-14,10,2019,381030.627306273
4655,29510564,459900.0,3.0,2545.0,4,9.0,2,18,1,-97.8920059204102,1,1.7,30.1809597015381,10193.0,20,4,78739,1998,1.98,2019-04-14,4,2019,531059.449339207
4656,29499706,415000.0,3.0,2059.0,4,6.66666666666667,2,16,1,-97.8599472045898,1,1.43333333333333,30.1994857788086,6534.0,1,1,78749,1997,1.98,2019-04-23,4,2019,381030.627306273
4657,114405075,419900.0,3.0,2242.0,4,4.0,2,13,1,-97.8100433349609,1,0.9,30.2156162261963,9016.0,1,4,78745,2011,1.98,2019-03-29,3,2019,341094.994301994
4658,29496490,415000.0,3.0,2311.0,3,8.0,2,17,1,-97.8665237426758,1,1.46666666666667,30.2050819396973,7797.0,28,1,78749,2001,1.98,2019-11-20,11,2019,381030.627306273
4659,29505063,499900.0,4.0,3072.0,4,9.0,2,18,1,-97.8928146362305,1,1.43333333333333,30.1909790039063,9801.0,32,4,78739,1988,1.98,2019-06-21,6,2019,531059.449339207
4660,29496204,398000.0,3.0,2179.0,4,6.66666666666667,2,16,1,-97.8562545776367,1,1.4,30.2030277252197,8755.0,1,5,78749,1998,1.98,2019-06-03,6,2019,381030.627306273
4661,29496202,398000.0,2.5,2186.0,3,6.66666666666667,2,16,1,-97.8560562133789,1,1.4,30.2032718658447,6621.0,63,2,78749,1998,1.98,2019-06-04,6,2019,381030.627306273
4662,29510559,555000.0,3.0,2539.0,3,9.0,1,18,1,-97.8930206298828,1,1.73333333333333,30.1807975769043,20037.6,62,1,78739,1996,1.98,2019-06-11,6,2019,531059.449339207
4663,58313072,394900.0,2.0,1256.0,3,4.0,1,12,1,-97.7861328125,1,1.46666666666667,30.2246437072754,12196.8,14,1,78745,1958,1.98,2019-08-18,8,2019,341094.994301994
4664,29499701,340000.0,3.0,1945.0,3,6.66666666666667,2,16,1,-97.8591918945312,1,1.36666666666667,30.1992683410644,6795.0,28,4,78749,1997,1.98,2019-02-01,2,2019,381030.627306273
4665,29505056,424500.0,2.0,2120.0,4,9.0,1,18,1,-97.8943786621094,1,1.5,30.1908912658691,10868.0,35,1,78739,1988,1.98,2019-05-02,5,2019,531059.449339207
4666,29486091,379900.0,2.0,1276.0,3,4.0,1,13,1,-97.8102798461914,1,0.866666666666667,30.2103748321533,8668.0,25,1,78745,1973,1.98,2019-06-14,6,2019,341094.994301994
4667,29496197,460000.0,3.0,2698.0,4,6.66666666666667,2,16,1,-97.856689453125,1,1.4,30.2040042877197,9393.0,40,2,78749,1997,1.98,2019-11-12,11,2019,381030.627306273
4668,29486070,324500.0,2.0,1247.0,3,4.0,1,13,1,-97.8102798461914,1,0.866666666666667,30.2109622955322,6098.0,25,3,78745,1973,1.98,2019-02-19,2,2019,341094.994301994
4669,29499196,334900.0,2.0,1636.0,3,6.66666666666667,1,16,1,-97.8469924926758,1,1.13333333333333,30.202278137207,7318.0,29,6,78749,1986,1.98,2019-03-08,3,2019,381030.627306273
4670,29496696,440000.0,2.0,2189.0,3,9.0,1,18,1,-97.8751220703125,1,1.0,30.2082538604736,7535.0,30,1,78749,2000,1.98,2019-11-05,11,2019,381030.627306273
4671,70335045,639500.0,4.0,3766.0,4,8.66666666666667,2,18,1,-97.9014205932617,1,1.63333333333333,30.1894054412842,10890.0,25,9,78739,2005,1.98,2019-07-25,7,2019,531059.449339207
4672,64463044,595000.0,3.0,3540.0,5,8.66666666666667,2,18,1,-97.9034194946289,1,1.63333333333333,30.1887722015381,14374.8,1,1,78739,2004,1.98,2019-05-21,5,2019,531059.449339207
4673,29508042,375000.0,3.0,2905.0,4,9.0,2,18,1,-97.8940887451172,1,1.7,30.1820888519287,7623.0,35,7,78739,1995,1.98,2019-07-29,7,2019,531059.449339207
4674,29482951,249997.0,2.0,1555.0,4,4.0,1,14,1,-97.7886352539062,1,0.833333333333333,30.2151203155518,15246.0,38,8,78745,1972,1.98,2019-08-23,8,2019,341094.994301994
4675,58314549,400000.0,2.0,1420.0,3,4.66666666666667,1,14,1,-97.8150482177734,1,1.06666666666667,30.2150917053223,9147.0,30,3,78745,1976,1.98,2019-10-04,10,2019,341094.994301994
4676,29480049,325000.0,1.0,1016.0,3,4.0,1,12,1,-97.7894287109375,1,1.33333333333333,30.2238025665283,7230.0,12,3,78745,1959,1.98,2019-09-30,9,2019,341094.994301994
4677,29505027,379500.0,3.0,2082.0,3,9.0,2,18,1,-97.8908157348633,1,1.36666666666667,30.1911869049072,7579.0,38,2,78739,1989,1.98,2019-03-21,3,2019,531059.449339207
4678,29502027,429900.0,2.0,1992.0,3,9.0,1,18,1,-97.8874740600586,1,1.2,30.1958904266357,5749.0,25,6,78739,2001,1.98,2019-09-10,9,2019,531059.449339207
4679,125089041,425000.0,3.0,1844.0,3,4.0,2,14,1,-97.7935409545898,1,0.566666666666667,30.2090702056885,7840.0,1,1,78745,2015,1.98,2019-07-19,7,2019,341094.994301994
4680,29482041,389000.0,2.0,1272.0,3,4.66666666666667,1,14,1,-97.7925491333008,1,1.36666666666667,30.2194290161133,11761.2,34,3,78745,1962,1.98,2019-08-30,8,2019,341094.994301994
4681,29496169,380000.0,2.0,2105.0,3,6.66666666666667,1,16,1,-97.8559722900391,1,1.36666666666667,30.203914642334,7187.0,32,1,78749,1996,1.98,2019-02-15,2,2019,381030.627306273
4682,29501668,335000.0,2.0,1612.0,3,6.66666666666667,1,16,1,-97.8584442138672,1,1.33333333333333,30.1964874267578,6969.0,1,1,78749,1999,1.98,2019-05-21,5,2019,381030.627306273
4683,29496164,359900.0,2.0,1656.0,3,6.66666666666667,1,16,1,-97.8551406860352,1,1.33333333333333,30.2036266326904,11325.6,29,2,78749,1994,1.98,2019-06-20,6,2019,381030.627306273
4684,64548022,624500.0,4.0,3550.0,5,8.66666666666667,1,18,1,-97.9047775268555,1,1.56666666666667,30.1928443908691,12196.8,1,1,78739,2004,1.98,2019-10-10,10,2019,531059.449339207
4685,58313034,369990.0,2.0,1029.0,3,4.0,1,12,1,-97.7864303588867,1,1.46666666666667,30.2212162017822,6577.0,19,5,78745,1959,1.98,2019-10-31,10,2019,341094.994301994
4686,58184521,439000.0,3.0,1821.0,3,9.0,1,18,1,-97.88916015625,1,1.23333333333333,30.1960964202881,5445.0,7,3,78739,2001,1.98,2019-01-09,1,2019,531059.449339207
4687,58316515,509000.0,3.0,3062.0,4,8.66666666666667,2,18,1,-97.8973541259766,1,1.46666666666667,30.1925220489502,8537.0,35,4,78739,2002,1.98,2019-09-25,9,2019,531059.449339207
4688,58313032,325950.0,2.0,1409.0,3,4.0,1,12,1,-97.7866592407227,1,1.43333333333333,30.2209053039551,7884.0,26,5,78745,1959,1.98,2019-03-26,3,2019,341094.994301994
4689,29505013,449900.0,3.0,2918.0,5,9.0,2,18,1,-97.8932037353516,1,1.43333333333333,30.1922283172607,7187.0,50,10,78739,1989,1.98,2019-11-14,11,2019,531059.449339207
4690,29496149,420000.0,2.0,2023.0,4,6.66666666666667,1,16,1,-97.8542175292969,1,1.33333333333333,30.2047004699707,6882.0,25,4,78749,1995,1.98,2019-06-24,6,2019,381030.627306273
4691,29496648,415000.0,3.0,2401.0,4,9.0,2,18,1,-97.8752365112305,1,1.03333333333333,30.2071781158447,5793.0,32,4,78749,1999,1.98,2019-06-20,6,2019,381030.627306273
4692,29480028,359000.0,1.0,1048.0,3,4.0,1,12,1,-97.7874374389648,1,1.4,30.2247562408447,8102.0,32,1,78745,1958,1.98,2019-11-18,11,2019,341094.994301994
4693,58316510,524900.0,3.0,3021.0,4,8.66666666666667,2,18,1,-97.8965225219727,1,1.46666666666667,30.1922435760498,9452.0,1,3,78739,2002,1.98,2019-07-15,7,2019,531059.449339207
4694,29486027,354900.0,2.0,1304.0,4,4.0,1,13,1,-97.8101501464844,1,0.866666666666667,30.2119979858398,6141.0,48,1,78745,1972,1.98,2019-07-01,7,2019,341094.994301994
4695,29496146,410000.0,2.0,1861.0,3,6.66666666666667,1,16,1,-97.8543014526367,1,1.36666666666667,30.2051868438721,9583.0,31,1,78749,1995,1.98,2019-09-26,9,2019,381030.627306273
4696,29482024,399000.0,2.0,1182.0,3,4.66666666666667,1,14,1,-97.7925491333008,1,1.33333333333333,30.2169628143311,9321.0,29,1,78745,1964,1.98,2019-12-06,12,2019,341094.994301994
4697,29505009,470000.0,4.0,3328.0,6,9.0,2,18,1,-97.8915252685547,1,1.4,30.1911392211914,7753.0,32,6,78739,1989,1.98,2019-09-13,9,2019,531059.449339207
4698,29502007,450000.0,2.0,1508.0,2,9.0,1,18,1,-97.8857574462891,1,1.13333333333333,30.1958732604981,8176.0,33,2,78739,1997,1.98,2019-12-10,12,2019,531059.449339207
4699,70335005,569900.0,4.0,3372.0,4,8.66666666666667,2,18,1,-97.9029846191406,1,1.6,30.1904888153076,10018.0,1,3,78739,2005,1.98,2019-06-05,6,2019,531059.449339207
4700,58316504,550000.0,3.0,2997.0,4,8.66666666666667,2,18,1,-97.8978958129883,1,1.53333333333333,30.1895351409912,10890.0,34,2,78739,2002,1.98,2019-07-17,7,2019,531059.449339207
4701,29480017,239000.0,2.0,1123.0,3,4.0,1,12,1,-97.7902908325195,1,1.26666666666667,30.2257213592529,7753.0,27,4,78745,1956,1.98,2019-10-25,10,2019,341094.994301994
4702,29495629,285000.0,2.5,1495.0,3,4.66666666666667,2,14,1,-97.8484497070312,1,1.56666666666667,30.2045497894287,6054.0,22,5,78749,1986,1.98,2019-07-19,7,2019,381030.627306273
4703,29495626,400000.0,3.0,1495.0,3,4.66666666666667,2,14,1,-97.8487319946289,1,1.6,30.2040882110596,7623.0,28,2,78749,1986,1.98,2019-08-29,8,2019,381030.627306273
4704,29480014,315000.0,1.0,888.0,3,4.0,1,12,1,-97.789794921875,1,1.3,30.2254772186279,7623.0,26,3,78745,1956,1.98,2019-03-27,3,2019,341094.994301994
4705,29508002,499990.0,2.0,2318.0,3,9.0,1,18,1,-97.8913345336914,1,1.63333333333333,30.1824932098389,14374.8,62,3,78739,1995,1.98,2019-08-15,8,2019,531059.449339207
4706,70335001,600600.0,4.0,3515.0,4,8.66666666666667,2,18,1,-97.9022064208984,1,1.53333333333333,30.191614151001,8276.0,32,1,78739,2005,1.98,2019-05-17,5,2019,531059.449339207
